"hotel_id","city","distance","stars","rating","country","city_actual","rating_reviewcount","center1label","center2label","neighbourhood","ratingta","ratingta_count","distance_alter","accommodation_type"
185,"Amsterdam",0.4,2.5,2.7,"Netherlands","Amsterdam",560,"City centre","Montelbaanstoren","Dam Square - Central Station",2.5,428,0.4,"Hotel"
186,"Amsterdam",0.2,3.5,5,"Netherlands","Amsterdam",2,"City centre","Montelbaanstoren","Dam Square - Central Station",5,3,0.5,"Apartment"
187,"Amsterdam",0.2,4,4.5,"Netherlands","Amsterdam",11,"City centre","Montelbaanstoren","Dam Square - Central Station",4.5,1023,0.5,"Hotel"
188,"Amsterdam",0.1,3,4,"Netherlands","Amsterdam",1130,"City centre","Montelbaanstoren","Dam Square - Central Station",4,2429,0.5,"Hotel"
189,"Amsterdam",0.1,1,3.7,"Netherlands","Amsterdam",43,"City centre","Montelbaanstoren","Dam Square - Central Station",4,428,0.6,"Hotel"
190,"Amsterdam",0.1,4,4,"Netherlands","Amsterdam",666,"City centre","Montelbaanstoren","Dam Square - Central Station",4,1911,0.6,"Hotel"
191,"Amsterdam",0.2,3,3.7,"Netherlands","Amsterdam",236,"City centre","Montelbaanstoren","Dam Square - Central Station",4,1048,0.7,"Hotel"
192,"Amsterdam",0.5,5,4.8,"Netherlands","Amsterdam",240,"City centre","Montelbaanstoren","Dam Square - Central Station",5,259,0.2,"Hotel"
193,"Amsterdam",0.2,2,3.2,"Netherlands","Amsterdam",109,"City centre","Montelbaanstoren","Dam Square - Central Station",3,453,0.3,"Hostel"
194,"Amsterdam",0.3,1,3,"Netherlands","Amsterdam",151,"City centre","Montelbaanstoren","Dam Square - Central Station",3.5,297,0.3,"Hotel"
195,"Amsterdam",0.2,1,3.2,"Netherlands","Amsterdam",128,"City centre","Montelbaanstoren","Dam Square - Central Station",3.5,239,0.3,"Hotel"
196,"Amsterdam",0.2,5,4.6,"Netherlands","Amsterdam",264,"City centre","Montelbaanstoren","Dam Square - Central Station",4.5,2660,0.4,"Hotel"
197,"Amsterdam",0.2,5,4.8,"Netherlands","Amsterdam",4,"City centre","Montelbaanstoren","Dam Square - Central Station",4.5,2660,0.4,"Hotel"
198,"Amsterdam",0.1,3,3.9,"Netherlands","Amsterdam",32,"City centre","Montelbaanstoren","Dam Square - Central Station",4.5,114,0.5,"Bed and breakfast"
199,"Amsterdam",0.7,3.5,3.5,"Netherlands","Amsterdam",74,"City centre","Montelbaanstoren","Dam Square - Central Station",3,76,0.2,"Apartment"
200,"Amsterdam",0.7,4,3.5,"Netherlands","Amsterdam",37,"City centre","Montelbaanstoren","Dam Square - Central Station",4.5,34,0.2,"Apartment"
201,"Amsterdam",0.5,5,4.3,"Netherlands","Amsterdam",1202,"City centre","Montelbaanstoren","Dam Square - Central Station",4.5,3968,0.2,"Hotel"
202,"Amsterdam",0.4,3,3.5,"Netherlands","Amsterdam",101,"City centre","Montelbaanstoren","Dam Square - Central Station",3.5,524,0.6,"Hotel"
203,"Amsterdam",0.5,3,3.7,"Netherlands","Amsterdam",205,"City centre","Montelbaanstoren","Dam Square - Central Station",4,219,0.2,"Hotel"
204,"Amsterdam",0.5,3,3.9,"Netherlands","Amsterdam",326,"City centre","Montelbaanstoren","Dam Square - Central Station",3.5,252,0.1,"Hotel"
205,"Amsterdam",0.6,3,3.7,"Netherlands","Amsterdam",199,"City centre","Montelbaanstoren","Dam Square - Central Station",3.5,603,0.1,"Hotel"
206,"Amsterdam",0.6,4,4.3,"Netherlands","Amsterdam",13,"City centre","Montelbaanstoren","Dam Square - Central Station",4.5,31,0.1,"Hotel"
207,"Amsterdam",0.6,3,3.9,"Netherlands","Amsterdam",241,"City centre","Montelbaanstoren","Dam Square - Central Station",3.5,249,0.1,"Hotel"
208,"Amsterdam",0.2,3,3.2,"Netherlands","Amsterdam",317,"City centre","Montelbaanstoren","Dam Square - Central Station",3,577,0.6,"Hotel"
209,"Amsterdam",0.2,3,4,"Netherlands","Amsterdam",7,"City centre","Montelbaanstoren","Dam Square - Central Station",3.5,505,0.5,"Hotel"
210,"Amsterdam",0.3,4,4.4,"Netherlands","Amsterdam",614,"City centre","Montelbaanstoren","Dam Square - Central Station",4.5,3347,0.4,"Hotel"
211,"Amsterdam",0.1,5,4.1,"Netherlands","Amsterdam",116,"City centre","Montelbaanstoren","Dam Square - Central Station",NA,NA,0.7,"Hotel"
212,"Amsterdam",0.5,3,3.7,"Netherlands","Amsterdam",724,"City centre","Montelbaanstoren","Dam Square - Central Station",4,5202,0.6,"Hotel"
213,"Amsterdam",0.7,4,NA,"Netherlands","Amsterdam",NA,"City centre","Montelbaanstoren","Dam Square - Central Station",NA,NA,0.2,"Hotel"
214,"Amsterdam",0.3,3.5,2.4,"Netherlands","Amsterdam",10,"City centre","Montelbaanstoren","Dam Square - Central Station",NA,NA,0.3,"Apartment"
215,"Amsterdam",0.7,4,4.6,"Netherlands","Amsterdam",3,"City centre","Montelbaanstoren","Dam Square - Central Station",NA,NA,0.4,"Apartment"
216,"Amsterdam",0.3,3,4.1,"Netherlands","Amsterdam",11,"City centre","Montelbaanstoren","Dam Square - Central Station",4,4,0.3,"Apartment"
217,"Amsterdam",0.2,2,3.7,"Netherlands","Amsterdam",120,"City centre","Montelbaanstoren","Dam Square - Central Station",4,1293,0.4,"Hostel"
218,"Amsterdam",0.3,2.5,2.5,"Netherlands","Amsterdam",82,"City centre","Montelbaanstoren","Dam Square - Central Station",3,676,0.3,"Hotel"
219,"Amsterdam",1.3,4,4.5,"Netherlands","Amsterdam",273,"City centre","Montelbaanstoren","De Pijp",4.5,1382,1.4,"Hotel"
220,"Amsterdam",1.2,2.5,3,"Netherlands","Amsterdam",7,"City centre","Montelbaanstoren","De Pijp",3.5,118,1,"Hotel"
221,"Amsterdam",1.3,3,3.5,"Netherlands","Amsterdam",127,"City centre","Montelbaanstoren","De Pijp",3.5,408,1.2,"Hotel"
222,"Amsterdam",1.6,4,3,"Netherlands","Amsterdam",117,"City centre","Montelbaanstoren","De Pijp",3,340,1.7,"Hotel"
223,"Amsterdam",1.7,5,4.5,"Netherlands","Amsterdam",590,"City centre","Montelbaanstoren","De Pijp",4.5,2545,1.7,"Hotel"
224,"Amsterdam",1.1,2,3.2,"Netherlands","Amsterdam",78,"City centre","Montelbaanstoren","De Pijp",3,111,1,"Hotel"
225,"Amsterdam",1.1,2,3.2,"Netherlands","Amsterdam",65,"City centre","Montelbaanstoren","De Pijp",3,265,1,"Hotel"
226,"Amsterdam",1.5,4,4.1,"Netherlands","Amsterdam",119,"City centre","Montelbaanstoren","De Pijp",4,637,1.6,"Hotel"
227,"Amsterdam",1.3,3,3.5,"Netherlands","Amsterdam",112,"City centre","Montelbaanstoren","De Pijp",3.5,580,1.3,"Hotel"
228,"Amsterdam",1.3,3,3.5,"Netherlands","Amsterdam",48,"City centre","Montelbaanstoren","De Pijp",3,73,1.3,"Hotel"
229,"Amsterdam",1.4,2,2,"Netherlands","Amsterdam",45,"City centre","Montelbaanstoren","De Pijp",2.5,250,1.4,"Hotel"
230,"Amsterdam",1.1,3,3.7,"Netherlands","Amsterdam",191,"City centre","Montelbaanstoren","De Pijp",3.5,541,1,"Hotel"
231,"Amsterdam",1.1,3,3.7,"Netherlands","Amsterdam",222,"City centre","Montelbaanstoren","De Pijp",3.5,940,1,"Hotel"
232,"Amsterdam",1.4,1,3.7,"Netherlands","Amsterdam",62,"City centre","Montelbaanstoren","De Pijp",4,231,1.5,"Hotel"
233,"Amsterdam",1.5,3.5,4.6,"Netherlands","Amsterdam",60,"City centre","Montelbaanstoren","De Pijp",5,117,1.6,"Bed and breakfast"
234,"Amsterdam",1.4,2,3.4,"Netherlands","Amsterdam",258,"City centre","Montelbaanstoren","De Pijp",3.5,1094,1.5,"Hotel"
235,"Amsterdam",1.1,3.5,4,"Netherlands","Amsterdam",61,"City centre","Montelbaanstoren","De Pijp",4,42,1,"Bed and breakfast"
236,"Amsterdam",4.1,1.5,3.9,"Netherlands","Diemen",11,"City centre","Montelbaanstoren","Diemen",4,20,3.8,"Hostel"
237,"Amsterdam",0.8,4,4.3,"Netherlands","Amsterdam",167,"City centre","Montelbaanstoren","Haarlemmerbuurt",NA,NA,1.1,"Apartment"
238,"Amsterdam",0.6,4,1.7,"Netherlands","Amsterdam",3,"City centre","Montelbaanstoren","Haarlemmerbuurt",NA,NA,1,"Apartment"
239,"Amsterdam",0.5,3,4.5,"Netherlands","Amsterdam",105,"City centre","Montelbaanstoren","Haarlemmerbuurt",5,925,0.8,"Bed and breakfast"
240,"Amsterdam",0.7,2,3.5,"Netherlands","Amsterdam",143,"City centre","Montelbaanstoren","Haarlemmerbuurt",3.5,137,1.1,"Hotel"
241,"Amsterdam",0.5,3,4.1,"Netherlands","Amsterdam",146,"City centre","Montelbaanstoren","Haarlemmerbuurt",4,91,0.9,"Hotel"
242,"Amsterdam",0.5,1,2.9,"Netherlands","Amsterdam",365,"City centre","Montelbaanstoren","Haarlemmerbuurt",3,661,0.8,"Hotel"
243,"Amsterdam",0.7,4,4.5,"Netherlands","Amsterdam",1201,"City centre","Montelbaanstoren","Haarlemmerbuurt",4.5,3254,1,"Hotel"
244,"Amsterdam",0.5,4,3.4,"Netherlands","Amsterdam",22,"City centre","Montelbaanstoren","Haarlemmerbuurt",NA,NA,0.8,"Apartment"
245,"Amsterdam",5.8,2,3.5,"Netherlands","Halfweg",95,"City centre","Montelbaanstoren","Halfweg",3.5,21,6.4,"Hotel"
246,"Amsterdam",10,3,3.7,"Netherlands","Hoofddorp",327,"City centre","Montelbaanstoren","Hoofddorp",3.5,365,11,"Hotel"
247,"Amsterdam",9.5,3,4.3,"Netherlands","Hoofddorp",370,"City centre","Montelbaanstoren","Hoofddorp",4,707,9.9,"Hotel"
248,"Amsterdam",9.6,4,3.7,"Netherlands","Hoofddorp",90,"City centre","Montelbaanstoren","Hoofddorp",3.5,147,10,"Hotel"
249,"Amsterdam",9.1,4,4,"Netherlands","Hoofddorp",401,"City centre","Montelbaanstoren","Hoofddorp",4,1860,9.5,"Hotel"
250,"Amsterdam",9.6,3,4.3,"Netherlands","Hoofddorp",642,"City centre","Montelbaanstoren","Hoofddorp",4,1216,10,"Hotel"
251,"Amsterdam",9.4,4,4,"Netherlands","Hoofddorp",421,"City centre","Montelbaanstoren","Hoofddorp",4,1491,9.8,"Hotel"
252,"Amsterdam",12,4,4.1,"Netherlands","Hoofddorp",1494,"City centre","Montelbaanstoren","Hoofddorp",4,3518,12,"Hotel"
253,"Amsterdam",9.3,4,4.5,"Netherlands","Hoofddorp",1886,"City centre","Montelbaanstoren","Hoofddorp",4.5,1676,9.7,"Hotel"
254,"Amsterdam",9.9,4,4.5,"Netherlands","Hoofddorp",235,"City centre","Montelbaanstoren","Hoofddorp",4.5,697,10,"Hotel"
255,"Amsterdam",9.1,4,3.5,"Netherlands","Hoofddorp",1257,"City centre","Montelbaanstoren","Hoofddorp",3,1123,9.5,"Hotel"
256,"Amsterdam",9.1,4,4,"Netherlands","Hoofddorp",1783,"City centre","Montelbaanstoren","Hoofddorp",3.5,705,9.5,"Hotel"
257,"Amsterdam",0.5,3,4.6,"Netherlands","Amsterdam",151,"City centre","Montelbaanstoren","Jordaan",4.5,266,1.1,"Hotel"
258,"Amsterdam",0.9,3.5,3.5,"Netherlands","Amsterdam",2,"City centre","Montelbaanstoren","Jordaan",NA,NA,1.4,"Apartment"
259,"Amsterdam",0.6,3,2,"Netherlands","Amsterdam",1,"City centre","Montelbaanstoren","Jordaan",NA,NA,1.1,"Apartment"
260,"Amsterdam",0.7,3,4.1,"Netherlands","Amsterdam",171,"City centre","Montelbaanstoren","Jordaan",4,347,1.2,"Hotel"
261,"Amsterdam",0.6,3.5,4.6,"Netherlands","Amsterdam",83,"City centre","Montelbaanstoren","Jordaan",4.5,69,1,"Hotel"
262,"Amsterdam",0.5,2.5,3.5,"Netherlands","Amsterdam",2,"City centre","Montelbaanstoren","Jordaan",5,2,1,"Apartment"
263,"Amsterdam",0.7,3,NA,"Netherlands","Amsterdam",NA,"City centre","Montelbaanstoren","Jordaan",4.5,64,1.2,"Bed and breakfast"
264,"Amsterdam",0.7,3.5,4.5,"Netherlands","Amsterdam",20,"City centre","Montelbaanstoren","Jordaan",4.5,101,1.3,"Hotel"
265,"Amsterdam",0.5,3,4.3,"Netherlands","Amsterdam",30,"City centre","Montelbaanstoren","Jordaan",NA,NA,1.1,"Apartment"
266,"Amsterdam",0.5,4,3.9,"Netherlands","Amsterdam",7,"City centre","Montelbaanstoren","Jordaan",NA,NA,1,"Apartment"
267,"Amsterdam",1,4.5,3.2,"Netherlands","Amsterdam",19,"City centre","Montelbaanstoren","Jordaan",3,28,1.6,"Apartment"
268,"Amsterdam",1.1,4,4.4,"Netherlands","Amsterdam",192,"City centre","Montelbaanstoren","Jordaan",4.5,428,1.3,"Apartment"
269,"Amsterdam",5.6,4,4,"Netherlands","Lijnden",827,"City centre","Montelbaanstoren","Lijnden",4,2316,6.1,"Hotel"
270,"Amsterdam",1.2,4,3.5,"Netherlands","Amsterdam",398,"City centre","Montelbaanstoren","Museum Quarter",3,717,1.5,"Hotel"
271,"Amsterdam",1.3,2,2.5,"Netherlands","Amsterdam",235,"City centre","Montelbaanstoren","Museum Quarter",2,783,1.6,"Hotel"
272,"Amsterdam",1.5,3,4.3,"Netherlands","Amsterdam",197,"City centre","Montelbaanstoren","Museum Quarter",4,175,1.7,"Hotel"
273,"Amsterdam",1.6,3,3.7,"Netherlands","Amsterdam",525,"City centre","Montelbaanstoren","Museum Quarter",3.5,757,1.9,"Hotel"
274,"Amsterdam",1.4,3,3.7,"Netherlands","Amsterdam",139,"City centre","Montelbaanstoren","Museum Quarter",3.5,214,1.7,"Hotel"
275,"Amsterdam",1.4,3,4.1,"Netherlands","Amsterdam",213,"City centre","Montelbaanstoren","Museum Quarter",4,959,1.7,"Hotel"
276,"Amsterdam",1,3.5,4.3,"Netherlands","Amsterdam",61,"City centre","Montelbaanstoren","Museum Quarter",4,463,1,"Hotel"
277,"Amsterdam",1,2,3,"Netherlands","Amsterdam",85,"City centre","Montelbaanstoren","Museum Quarter",3,210,1,"Hotel"
278,"Amsterdam",0.9,1,3,"Netherlands","Amsterdam",26,"City centre","Montelbaanstoren","Museum Quarter",3,209,1,"Hotel"
279,"Amsterdam",1.3,2,3.2,"Netherlands","Amsterdam",128,"City centre","Montelbaanstoren","Museum Quarter",3.5,509,1.5,"Hotel"
280,"Amsterdam",1.3,3,3.9,"Netherlands","Amsterdam",88,"City centre","Montelbaanstoren","Museum Quarter",4,338,1.6,"Apartment"
281,"Amsterdam",1.4,2,3,"Netherlands","Amsterdam",49,"City centre","Montelbaanstoren","Museum Quarter",2.5,301,1.6,"Hostel"
282,"Amsterdam",1.2,4,4,"Netherlands","Amsterdam",728,"City centre","Montelbaanstoren","Museum Quarter",4,1869,1.4,"Hotel"
283,"Amsterdam",1,3,4.1,"Netherlands","Amsterdam",331,"City centre","Montelbaanstoren","Museum Quarter",4.5,1373,1.3,"Hotel"
284,"Amsterdam",1,1,3.7,"Netherlands","Amsterdam",81,"City centre","Montelbaanstoren","Museum Quarter",4,207,1.3,"Hotel"
285,"Amsterdam",1.1,3,4.5,"Netherlands","Amsterdam",222,"City centre","Montelbaanstoren","Museum Quarter",4.5,1872,1.4,"Hotel"
286,"Amsterdam",1,4,4.3,"Netherlands","Amsterdam",516,"City centre","Montelbaanstoren","Museum Quarter",4,1070,1.3,"Hotel"
287,"Amsterdam",1.1,4,4.5,"Netherlands","Amsterdam",546,"City centre","Montelbaanstoren","Museum Quarter",4.5,1094,1.4,"Hotel"
288,"Amsterdam",1,3,4,"Netherlands","Amsterdam",359,"City centre","Montelbaanstoren","Museum Quarter",4,1128,1.3,"Hotel"
289,"Amsterdam",1.3,2.5,4.5,"Netherlands","Amsterdam",22,"City centre","Montelbaanstoren","Museum Quarter",3,7,1.6,"Hotel"
290,"Amsterdam",1.3,1,2.7,"Netherlands","Amsterdam",43,"City centre","Montelbaanstoren","Museum Quarter",2,232,1.6,"Hostel"
291,"Amsterdam",0.8,2,2.7,"Netherlands","Amsterdam",43,"City centre","Montelbaanstoren","Museum Quarter",3,177,1.1,"Hostel"
292,"Amsterdam",1.2,3,4.3,"Netherlands","Amsterdam",85,"City centre","Montelbaanstoren","Museum Quarter",4,241,1.5,"Hotel"
293,"Amsterdam",0.7,2,2.7,"Netherlands","Amsterdam",120,"City centre","Montelbaanstoren","Museum Quarter",2.5,598,1.2,"Hotel"
294,"Amsterdam",0.7,2,3.7,"Netherlands","Amsterdam",71,"City centre","Montelbaanstoren","Museum Quarter",4,458,1.2,"Hotel"
295,"Amsterdam",0.8,2,3,"Netherlands","Amsterdam",40,"City centre","Montelbaanstoren","Museum Quarter",3,230,1.2,"Hotel"
296,"Amsterdam",0.8,3,2.9,"Netherlands","Amsterdam",438,"City centre","Montelbaanstoren","Museum Quarter",2.5,937,1.2,"Hotel"
297,"Amsterdam",0.8,4,4.1,"Netherlands","Amsterdam",672,"City centre","Montelbaanstoren","Museum Quarter",4,3196,1.2,"Hotel"
298,"Amsterdam",0.7,1,2.5,"Netherlands","Amsterdam",21,"City centre","Montelbaanstoren","Museum Quarter",2.5,237,1,"Hostel"
299,"Amsterdam",0.7,4,4.9,"Netherlands","Amsterdam",7,"City centre","Montelbaanstoren","Museum Quarter",2.5,873,1.2,"Apartment"
300,"Amsterdam",0.7,3,3.5,"Netherlands","Amsterdam",146,"City centre","Montelbaanstoren","Museum Quarter",3,503,1.2,"Hotel"
301,"Amsterdam",0.7,1,2,"Netherlands","Amsterdam",62,"City centre","Montelbaanstoren","Museum Quarter",2.5,873,1.2,"Hotel"
302,"Amsterdam",0.8,2,3.5,"Netherlands","Amsterdam",98,"City centre","Montelbaanstoren","Museum Quarter",4,337,1.2,"Hotel"
303,"Amsterdam",0.8,2,4.1,"Netherlands","Amsterdam",80,"City centre","Montelbaanstoren","Museum Quarter",4.5,285,1.2,"Hotel"
304,"Amsterdam",0.8,2.5,4.3,"Netherlands","Amsterdam",173,"City centre","Montelbaanstoren","Museum Quarter",4.5,1091,1.2,"Hotel"
305,"Amsterdam",1.4,3.5,4.3,"Netherlands","Amsterdam",28,"City centre","Montelbaanstoren","Museum Quarter",4.5,177,1.6,"Apartment"
306,"Amsterdam",0.9,3,3.9,"Netherlands","Amsterdam",1121,"City centre","Montelbaanstoren","Museum Quarter",4,769,1.3,"Hotel"
307,"Amsterdam",1,2,2.7,"Netherlands","Amsterdam",79,"City centre","Montelbaanstoren","Museum Quarter",2.5,107,1.3,"Hotel"
308,"Amsterdam",0.9,3,3.7,"Netherlands","Amsterdam",406,"City centre","Montelbaanstoren","Museum Quarter",3.5,548,1.2,"Hotel"
309,"Amsterdam",0.9,3,3.7,"Netherlands","Amsterdam",419,"City centre","Montelbaanstoren","Museum Quarter",3.5,2799,1.2,"Hotel"
310,"Amsterdam",1,3,3.9,"Netherlands","Amsterdam",254,"City centre","Montelbaanstoren","Museum Quarter",4,684,1.4,"Hotel"
311,"Amsterdam",1,4,4.3,"Netherlands","Amsterdam",342,"City centre","Montelbaanstoren","Museum Quarter",4,771,1.4,"Hotel"
312,"Amsterdam",1,2,2.9,"Netherlands","Amsterdam",459,"City centre","Montelbaanstoren","Museum Quarter",2.5,574,1.4,"Hotel"
313,"Amsterdam",0.9,5,4.1,"Netherlands","Amsterdam",772,"City centre","Montelbaanstoren","Museum Quarter",4,2961,1.3,"Hotel"
314,"Amsterdam",0.9,4,4.1,"Netherlands","Amsterdam",1013,"City centre","Montelbaanstoren","Museum Quarter",4,2732,1.2,"Hotel"
315,"Amsterdam",1,2,2.9,"Netherlands","Amsterdam",43,"City centre","Montelbaanstoren","Museum Quarter",2,289,1.2,"Hotel"
316,"Amsterdam",0.9,4,3.9,"Netherlands","Amsterdam",472,"City centre","Montelbaanstoren","Museum Quarter",4,2661,1.3,"Hotel"
317,"Amsterdam",1,2,3.5,"Netherlands","Amsterdam",20,"City centre","Montelbaanstoren","Museum Quarter",2,338,1.2,"Hotel"
318,"Amsterdam",1,3,3.7,"Netherlands","Amsterdam",581,"City centre","Montelbaanstoren","Museum Quarter",3.5,106,1.3,"Hotel"
319,"Amsterdam",1.2,5,4.8,"Netherlands","Amsterdam",144,"City centre","Montelbaanstoren","Museum Quarter",4.5,1341,1.5,"Hotel"
320,"Amsterdam",1.3,3,4,"Netherlands","Amsterdam",212,"City centre","Montelbaanstoren","Museum Quarter",4,177,1.7,"Hotel"
321,"Amsterdam",1.1,3,4,"Netherlands","Amsterdam",205,"City centre","Montelbaanstoren","Museum Quarter",4,941,1.4,"Hotel"
322,"Amsterdam",0.7,3,3.4,"Netherlands","Amsterdam",11,"City centre","Montelbaanstoren","Museum Quarter",NA,NA,1.1,"Apartment"
323,"Amsterdam",1.2,3,4,"Netherlands","Amsterdam",6,"City centre","Montelbaanstoren","Museum Quarter",NA,NA,1.7,"Apartment"
324,"Amsterdam",0.9,4,4,"Netherlands","Amsterdam",509,"City centre","Montelbaanstoren","Museum Quarter",4,1460,1.3,"Hotel"
325,"Amsterdam",1,3,3.4,"Netherlands","Amsterdam",59,"City centre","Montelbaanstoren","Museum Quarter",3.5,449,1.4,"Hotel"
326,"Amsterdam",1,3,3.9,"Netherlands","Amsterdam",190,"City centre","Montelbaanstoren","Museum Quarter",4,560,1.4,"Hotel"
327,"Amsterdam",1.1,2,4,"Netherlands","Amsterdam",95,"City centre","Montelbaanstoren","Museum Quarter",4,833,1.4,"Hostel"
328,"Amsterdam",1.1,3,3.7,"Netherlands","Amsterdam",925,"City centre","Montelbaanstoren","Museum Quarter",3.5,1026,1.4,"Hotel"
329,"Amsterdam",0.9,3,3.7,"Netherlands","Amsterdam",415,"City centre","Montelbaanstoren","Museum Quarter",3.5,507,1.3,"Hotel"
330,"Amsterdam",1.3,3,3,"Netherlands","Amsterdam",186,"City centre","Montelbaanstoren","Museum Quarter",2.5,855,1.6,"Hotel"
331,"Amsterdam",0.8,2,2.7,"Netherlands","Amsterdam",113,"City centre","Montelbaanstoren","Museum Quarter",2.5,708,1.1,"Hotel"
332,"Amsterdam",0.9,1.5,2.7,"Netherlands","Amsterdam",44,"City centre","Montelbaanstoren","Museum Quarter",2,308,1,"Bed and breakfast"
333,"Amsterdam",1.6,3,4.3,"Netherlands","Amsterdam",167,"City centre","Montelbaanstoren","Museum Quarter",4.5,882,1.9,"Hotel"
334,"Amsterdam",1.4,3.5,NA,"Netherlands","Amsterdam",NA,"City centre","Montelbaanstoren","Museum Quarter",5,21,1.7,"Bed and breakfast"
335,"Amsterdam",1.9,3.5,4.3,"Netherlands","Amsterdam",763,"City centre","Montelbaanstoren","Oost",4,2911,1.6,"Hotel"
336,"Amsterdam",2.4,4,4.6,"Netherlands","Amsterdam",372,"City centre","Montelbaanstoren","Oost",5,453,2,"Hotel"
337,"Amsterdam",2.7,4,4.1,"Netherlands","Amsterdam",573,"City centre","Montelbaanstoren","Oost",4,2112,2.6,"Hotel"
338,"Amsterdam",1.5,3.5,4.5,"Netherlands","Amsterdam",805,"City centre","Montelbaanstoren","Oost",4.5,1576,1.2,"Hotel"
339,"Amsterdam",1.6,3,4.5,"Netherlands","Amsterdam",203,"City centre","Montelbaanstoren","Oost",4.5,1424,1.3,"Hotel"
340,"Amsterdam",2.7,3,1,"Netherlands","Amsterdam",1,"City centre","Montelbaanstoren","Oost-Watergraafsmeer",NA,NA,2.2,"Apartment"
341,"Amsterdam",1.9,3.5,3.7,"Netherlands","Amsterdam",69,"City centre","Montelbaanstoren","Oost-Watergraafsmeer",3.5,23,1.5,"Hotel"
342,"Amsterdam",1.9,1.5,2.9,"Netherlands","Amsterdam",100,"City centre","Montelbaanstoren","Oost-Watergraafsmeer",3,435,1.4,"Hostel"
343,"Amsterdam",3.2,3.5,4,"Netherlands","Amsterdam",7,"City centre","Montelbaanstoren","Oost-Watergraafsmeer",NA,NA,2.8,"Apartment"
344,"Amsterdam",3.2,3,1.3,"Netherlands","Amsterdam",5,"City centre","Montelbaanstoren","Oost-Watergraafsmeer",NA,NA,2.8,"Apartment"
345,"Amsterdam",3.1,3,3.7,"Netherlands","Duivendrecht",411,"City centre","Montelbaanstoren","Oost-Watergraafsmeer",3,623,2.8,"Hotel"
346,"Amsterdam",0.4,4,4,"Netherlands","Amsterdam",1368,"City centre","Montelbaanstoren","Oude Centrum",4,3942,0.5,"Hotel"
347,"Amsterdam",0.3,2,2.5,"Netherlands","Amsterdam",141,"City centre","Montelbaanstoren","Oude Centrum",2,263,0.5,"Hostel"
348,"Amsterdam",0.3,1,2.5,"Netherlands","Amsterdam",118,"City centre","Montelbaanstoren","Oude Centrum",2.5,320,0.5,"Hotel"
349,"Amsterdam",0.2,3,2.7,"Netherlands","Amsterdam",446,"City centre","Montelbaanstoren","Oude Centrum",2.5,773,0.5,"Hotel"
350,"Amsterdam",0.2,1,2.2,"Netherlands","Amsterdam",439,"City centre","Montelbaanstoren","Oude Centrum",2,867,0.5,"Hotel"
351,"Amsterdam",0.2,3,3.9,"Netherlands","Amsterdam",751,"City centre","Montelbaanstoren","Oude Centrum",4,1229,0.5,"Hotel"
352,"Amsterdam",0.2,2,2.9,"Netherlands","Amsterdam",132,"City centre","Montelbaanstoren","Oude Centrum",2.5,312,0.5,"Hotel"
353,"Amsterdam",0.3,2,2.4,"Netherlands","Amsterdam",41,"City centre","Montelbaanstoren","Oude Centrum",2,292,0.5,"Hotel"
354,"Amsterdam",0.7,3.5,4.6,"Netherlands","Amsterdam",101,"City centre","Montelbaanstoren","Oude Centrum",4.5,144,0.4,"Apartment"
355,"Amsterdam",0.4,3,4,"Netherlands","Amsterdam",498,"City centre","Montelbaanstoren","Oude Centrum",4,1003,0.7,"Hotel"
356,"Amsterdam",0.3,5,4,"Netherlands","Amsterdam",637,"City centre","Montelbaanstoren","Oude Centrum",4,3341,0.6,"Hotel"
357,"Amsterdam",0.4,3,4.8,"Netherlands","Amsterdam",351,"City centre","Montelbaanstoren","Oude Centrum",4.5,1461,0.8,"Hotel"
358,"Amsterdam",0.4,3,3.9,"Netherlands","Amsterdam",377,"City centre","Montelbaanstoren","Oude Centrum",3.5,1833,0.6,"Hotel"
