X,Y,OBJECTID,LOCNUM,CONAME,STREET,CITY,STATE,STATE_NAME,ZIP,ZIP4,NAICS,SIC,SALESVOL,HDBRCH,ULTNUM,PUBPRV,EMPNUM,FRNCOD,ISCODE,SQFTCODE,LOC_NAME,STATUS,SCORE,SOURCE,REC_TYPE
-120.8508,37.0618,7616878,669145575,BABY NUTRITION,4TH ST,LOS BANOS,CA,California,93635,4146,44511002,541104,856.00000000000,,000000000,,3.00000000000,,,2,PointAddress,M,100.00000000000,INFOGROUP,0
-120.8602,37.0677,7877104,691501829,LA MORENITA TORTILLERIA,W H ST,LOS BANOS,CA,California,93635,8540,44511003,541105,856.00000000000,,000000000,,3.00000000000,,,2,PointAddress,M,100.00000000000,INFOGROUP,0
-120.859,37.0572,8654383,710045828,MUDVILLES CROSSTOWN MARKET,W PACHECO BLVD,LOS BANOS,CA,California,93635,3948,44511003,541105,856.00000000000,,000000000,,3.00000000000,,,3,PointAddress,M,100.00000000000,INFOGROUP,0
-120.8792,37.0546,11841592,738783326,WALMART GROCERY PICKUP,W PACHECO BLVD,LOS BANOS,CA,California,93635,8505,44511009,541110,1996.00000000000,2,005889993,2,7.00000000000,H,,5,PointAddress,M,100.00000000000,INFOGROUP,0
-120.8526,37.0571,11888091,739231247,DELICIOSAS,PACHECO BLVD,LOS BANOS,CA,California,93635,4230,44511002,541104,856.00000000000,,000000000,,3.00000000000,,,1,PointAddress,M,100.00000000000,INFOGROUP,0
-120.8237,37.058,826353,203995485,FOOD 4 LESS,E PACHECO BLVD,LOS BANOS,CA,California,93635,4919,44511003,541105,17108.00000000000,2,007521503,2,60.00000000000,2,,8,PointAddress,M,100.00000000000,INFOGROUP,0
-120.8344,37.0551,5906363,466509064,SAVE MART,S MERCEY SPRINGS RD,LOS BANOS,CA,California,93635,4928,44511003,541105,32789.00000000000,,000000000,,115.00000000000,2,,8,PointAddress,M,100.00000000000,INFOGROUP,0
-120.6269,36.9864,73864,101480721,HURTADO'S MARKET,CENTER AVE,DOS PALOS,CA,California,93620,2320,44511003,541105,571.00000000000,,000000000,,2.00000000000,,,2,PointAddress,M,100.00000000000,INFOGROUP,0
-120.6375,36.9854,1467443,301725917,STATE FOOD SUPER MARKET,BLOSSOM ST,DOS PALOS,CA,California,93620,2402,44511003,541105,5418.00000000000,,000000000,,19.00000000000,,,4,PointAddress,M,100.00000000000,INFOGROUP,0
-120.6577,36.8924,11386957,734039879,ORO LOMA MARKET,N RUSSELL AVE,FIREBAUGH,CA,California,93622,9536,44511001,541101,561.00000000000,,000000000,,2.00000000000,,,2,PointAddress,M,100.00000000000,INFOGROUP,0
-120.7353,37.3872,9642726,718196558,RANCHO SAN MIGUEL MARKETS,WINTON PKWY,LIVINGSTON,CA,California,95334,9809,44511003,541105,15682.00000000000,2,619880172,,55.00000000000,,,7,PointAddress,M,100.00000000000,INFOGROUP,0
-120.7404,37.3606,12563872,889111332,WESTSIDE GROCERY,WESTSIDE BLVD,LIVINGSTON,CA,California,95334,9606,44511003,541105,571.00000000000,,000000000,,2.00000000000,,,1,PointAddress,M,100.00000000000,INFOGROUP,0
-120.7107,37.3875,3564878,416054034,DOLE PACKAGED FOODS LLC,INDUSTRIAL DR,LIVINGSTON,CA,California,95334,9491,44511002,541104,57024.00000000000,2,441360583,,200.00000000000,,,8,PointAddress,M,100.00000000000,INFOGROUP,0
-120.723,37.3862,6136284,492390653,LIBERTY MARKET,B ST,LIVINGSTON,CA,California,95334,1400,44511003,541105,8554.00000000000,,000000000,,30.00000000000,,,7,PointAddress,M,100.00000000000,INFOGROUP,0
-120.7131,37.3823,7125755,618763775,FAMILY CARE,F ST,LIVINGSTON,CA,California,95334,1776,44511003,541105,571.00000000000,,000000000,,2.00000000000,,,3,PointAddress,M,100.00000000000,INFOGROUP,0
-120.521,37.3153,6438185,532512779,SAFEWAY,COOPER AVE,MERCED,CA,California,95348,4363,44511003,541105,27087.00000000000,2,579284589,,95.00000000000,V,,7,PointAddress,M,100.00000000000,INFOGROUP,0
-120.5978,37.3422,93752,103729695,R-N MARKET,ATWATER BLVD,ATWATER,CA,California,95301,4602,44511003,541105,7984.00000000000,,000000000,,28.00000000000,,,6,PointAddress,M,100.00000000000,INFOGROUP,0
-120.6069,37.3458,805627,179165733,SURE STOP,BROADWAY AVE,ATWATER,CA,California,95301,4323,44511003,541105,571.00000000000,,000000000,,2.00000000000,,,2,PointAddress,M,100.00000000000,INFOGROUP,0
-120.5948,37.362,945130,216072629,FOOD 4 LESS,SHAFFER RD,ATWATER,CA,California,95301,4730,44511003,541105,28512.00000000000,2,007521503,2,100.00000000000,2,,8,PointAddress,M,100.00000000000,INFOGROUP,0
-120.6073,37.3438,1485173,303822571,TEASDALE QUALITY FOODS INC,PACKERS ST,ATWATER,CA,California,95301,4614,44511001,541101,0.00000000000,3,352640858,,149.00000000000,,,8,PointAddress,M,100.00000000000,INFOGROUP,0
-120.6129,37.3829,2702986,404410797,WINTON SUPERMARKET,N WINTON WAY,WINTON,CA,California,95388,9532,44511003,541105,3422.00000000000,,000000000,,12.00000000000,,,5,PointAddress,M,100.00000000000,INFOGROUP,0
-120.5961,37.3597,3227682,412820047,FIVE CORNER FOOD MART,1ST ST,ATWATER,CA,California,95301,2913,44511003,541105,856.00000000000,,000000000,,3.00000000000,,,2,PointAddress,M,100.00000000000,INFOGROUP,0
-120.6135,37.3607,3733645,418655437,QUICK N SNAPPY,BELLEVUE RD,ATWATER,CA,California,95301,2660,44511003,541105,856.00000000000,,000000000,,3.00000000000,,,1,PointAddress,M,100.00000000000,INFOGROUP,0
-120.5956,37.3451,7877036,691498588,SINGH'S MARKET,SHAFFER RD,ATWATER,CA,California,95301,4446,44511003,541105,856.00000000000,,000000000,,3.00000000000,,,1,PointAddress,M,100.00000000000,INFOGROUP,0
-120.5984,37.3291,8937873,712386971,SAVE MART,APPLE VALLEY CT,ATWATER,CA,California,95301,9459,44511003,541105,19959.00000000000,2,304014038,,70.00000000000,2,,7,PointAddress,M,100.00000000000,INFOGROUP,0
-120.6065,37.3525,10259315,721659130,J P S SIERRA FOODS INC,PO BOX 1098,ATWATER,CA,California,95301,1098,44511002,541104,856.00000000000,,000000000,,3.00000000000,,,2,Postal,M,100.00000000000,INFOGROUP,2
-120.6114,37.3471,11199177,727951349,BOBBI'S FOOD CORNER,ATWATER BLVD,ATWATER,CA,California,95301,3544,44511002,541104,856.00000000000,,000000000,,3.00000000000,,,2,PointAddress,M,100.00000000000,INFOGROUP,0
-120.6123,37.3621,11533604,735461595,SAVE MART,BELLEVUE RD,ATWATER,CA,California,95301,2604,44511003,541105,19959.00000000000,2,304014038,,70.00000000000,2,,8,PointAddress,M,100.00000000000,INFOGROUP,0
-120.6088,37.3416,11841871,738783762,WALMART GROCERY PICKUP,COMMERCE AVE,ATWATER,CA,California,95301,5217,44511009,541110,571.00000000000,2,005889993,2,2.00000000000,H,,3,PointAddress,M,100.00000000000,INFOGROUP,0
-120.5983,37.3424,13000756,976660035,ORIENT MARKET,BROADWAY AVE,ATWATER,CA,California,95301,4460,44511003,541105,571.00000000000,,000000000,,2.00000000000,,,1,PointAddress,M,100.00000000000,INFOGROUP,0
-120.2904,37.0905,73578,101456754,PIONEER MARKET,ROBERTSON BLVD,CHOWCHILLA,CA,California,93610,9048,44511003,541105,1125.00000000000,,000000000,,4.00000000000,,,1,PointAddress,M,100.00000000000,INFOGROUP,0
-120.4643,36.8654,73883,101482362,SHOGEY'S MARKET LLC,N ST,FIREBAUGH,CA,California,93622,2126,44511003,541105,561.00000000000,,000000000,,2.00000000000,,,2,PointAddress,M,100.00000000000,INFOGROUP,0
-120.1103,36.8659,74131,101499127,FARMER'S MARKET,ROAD 24,MADERA,CA,California,93637,9367,44511003,541105,282.00000000000,,000000000,,1.00000000000,,,1,StreetAddress,M,100.00000000000,INFOGROUP,0
-120.1135,37.0473,2706054,404431793,LAGORIO FARMING CO INC,AVENUE 20 1/2,MADERA,CA,California,93638,9485,44511003,541105,1125.00000000000,,000000000,,4.00000000000,,,2,StreetAddress,M,100.00000000000,INFOGROUP,0
-120.2566,37.1251,5165251,435278474,JOE'S FOOD MART,S CHOWCHILLA BLVD,CHOWCHILLA,CA,California,93610,9392,44511003,541105,844.00000000000,,000000000,,3.00000000000,,,2,PointAddress,M,100.00000000000,INFOGROUP,0
-120.1082,36.8803,5906380,466509833,LAVINA MARKET,AVENUE 9,MADERA,CA,California,93637,9317,44511003,541105,563.00000000000,,000000000,,2.00000000000,,,2,StreetAddress,M,100.00000000000,INFOGROUP,0
-120.4734,37.083,6876204,590456349,RED TOP MARKET,ROAD 4,CHOWCHILLA,CA,California,93610,9291,44511003,541105,563.00000000000,,000000000,,2.00000000000,,,1,StreetAddress,M,100.00000000000,INFOGROUP,0
-120.2698,37.1152,7932598,695587410,EL CAPITAN FOODS,ROBERTSON BLVD,CHOWCHILLA,CA,California,93610,2649,44511003,541105,844.00000000000,,000000000,,3.00000000000,,,2,StreetAddress,M,100.00000000000,INFOGROUP,0
-120.1104,36.9368,8182766,705345902,RANCHO MARKET,ROAD 24,MADERA,CA,California,93637,9020,44511003,541105,844.00000000000,,000000000,,3.00000000000,,,2,StreetAddress,M,100.00000000000,INFOGROUP,0
-120.1681,37.0183,10700006,723926007,LATINO MARKET,AVENUE 18 1/2,MADERA,CA,California,93637,9705,44511003,541105,844.00000000000,,000000000,,3.00000000000,,,2,StreetAddress,M,100.00000000000,INFOGROUP,0
-120.2698,37.1152,11202835,728198053,MAS FOODS,ROBERTSON BLVD,CHOWCHILLA,CA,California,93610,2649,44511002,541104,844.00000000000,,000000000,,3.00000000000,,,2,StreetAddress,M,100.00000000000,INFOGROUP,0
-120.492,37.1364,93893,103739355,NEIGHBORHOOD GROCERY,S HIGHWAY 59,EL NIDO,CA,California,95317,,44511003,541105,571.00000000000,,000000000,,2.00000000000,,,1,StreetAddress,M,100.00000000000,INFOGROUP,0
-120.5012,37.2884,1558069,312950389,SHOP N SAVE MARKET,W CHILDS AVE,MERCED,CA,California,95341,6808,44511001,541101,1141.00000000000,,000000000,,4.00000000000,,,1,PointAddress,M,100.00000000000,INFOGROUP,0
-120.4993,37.2969,94227,103768545,BEST BUY MARKET,W 9TH ST,MERCED,CA,California,95341,5711,44511003,541105,286.00000000000,,000000000,,1.00000000000,,,2,PointAddress,M,100.00000000000,INFOGROUP,0
-120.5015,37.3025,4504915,427231426,INDIA BAZAR,V ST,MERCED,CA,California,95341,5630,44511003,541105,856.00000000000,,000000000,,3.00000000000,,,2,PointAddress,M,100.00000000000,INFOGROUP,0
-120.4928,37.3033,5149932,435133149,DELATORRE FOODS INC,W 16TH ST,MERCED,CA,California,95340,4534,44511002,541104,856.00000000000,,000000000,,3.00000000000,,,1,PointAddress,M,100.00000000000,INFOGROUP,0
-120.4929,37.3055,8834937,711576561,GROCERY OUTLET,W MAIN ST,MERCED,CA,California,95340,4522,44511003,541105,8269.00000000000,2,457910685,,29.00000000000,,,6,PointAddress,M,100.00000000000,INFOGROUP,0
-120.5015,37.3025,10461632,722770396,AMAR GROCERY MARKET,V ST,MERCED,CA,California,95341,5630,44511003,541105,856.00000000000,,000000000,,3.00000000000,,,2,PointAddress,M,100.00000000000,INFOGROUP,0
-120.4836,37.2945,23083,002999647,FOOD CENTER,MARTIN LUTHER KING JR WAY,MERCED,CA,California,95341,6136,44511003,541105,3137.00000000000,,000000000,,11.00000000000,,,4,StreetAddress,M,100.00000000000,INFOGROUP,0
-120.4918,37.299,94273,103772125,EL PORVENIR GROCERY,W 13TH ST,MERCED,CA,California,95341,5814,44511003,541105,286.00000000000,,000000000,,1.00000000000,,,1,PointAddress,M,100.00000000000,INFOGROUP,0
-120.4764,37.2965,945132,216072660,MOUA ORIENTAL FOOD MARKET,E 15TH ST,MERCED,CA,California,95340,6251,44511003,541105,1711.00000000000,,000000000,,6.00000000000,,,2,PointAddress,M,100.00000000000,INFOGROUP,0
-120.483,37.2979,1060409,227856200,SMART & FINAL EXTRA!,MARTIN LUTHER KING JR WAY,MERCED,CA,California,95340,6139,44511003,541105,13686.00000000000,2,617177407,2,48.00000000000,2,,6,PointAddress,M,100.00000000000,INFOGROUP,0
-120.4735,37.3021,1174347,241814441,SAVE MORE MARKET,G ST,MERCED,CA,California,95340,3999,44511003,541105,1711.00000000000,,000000000,,6.00000000000,,,3,PointAddress,M,100.00000000000,INFOGROUP,0
-120.4826,37.2951,1964819,398215079,CHANGARRITO VILLA DE,W 12TH ST,MERCED,CA,California,95341,6158,44511003,541105,856.00000000000,,000000000,,3.00000000000,,,3,PointAddress,M,100.00000000000,INFOGROUP,0
-120.4731,37.3028,8414187,707284784,TOWN & COUNTRY MARKET,G ST,MERCED,CA,California,95340,3935,44511003,541105,856.00000000000,,000000000,,3.00000000000,,,2,PointAddress,M,100.00000000000,INFOGROUP,0
-120.4767,37.2934,8806440,711406828,JESSI'S MARKET,E 13TH ST,MERCED,CA,California,95341,6208,44511003,541105,856.00000000000,,000000000,,3.00000000000,,,2,PointAddress,M,100.00000000000,INFOGROUP,0
-120.4708,37.318,1485340,303849053,SAVE MART,W OLIVE AVE,MERCED,CA,California,95348,3135,44511003,541105,23950.00000000000,2,304014038,,84.00000000000,2,,8,PointAddress,M,100.00000000000,INFOGROUP,0
-120.4802,37.3084,2161203,401342160,INMACK FOODS INC,PO BOX 2389,MERCED,CA,California,95344,0389,44511002,541104,856.00000000000,,000000000,,3.00000000000,,,2,Postal,M,100.00000000000,INFOGROUP,2
-120.4919,37.3183,4714413,431750337,FOODMAXX,W OLIVE AVE,MERCED,CA,California,95348,1663,44511003,541105,22810.00000000000,2,304014038,,80.00000000000,,,8,PointAddress,M,100.00000000000,INFOGROUP,0
-120.489,37.3201,6083871,487484594,FOOD 4 LESS,W OLIVE AVE,MERCED,CA,California,95348,1953,44511003,541105,22810.00000000000,2,007521503,2,80.00000000000,2,,7,PointAddress,M,100.00000000000,INFOGROUP,0
-120.483,37.3188,8193459,705448874,JINSMART INC,W OLIVE AVE,MERCED,CA,California,95348,2421,44511001,541101,571.00000000000,,000000000,,2.00000000000,,,3,PointAddress,M,100.00000000000,INFOGROUP,0
-120.4787,37.3068,8834788,711575654,A & M MARKET,W 23RD ST,MERCED,CA,California,95340,3723,44511003,541105,571.00000000000,,000000000,,2.00000000000,,,2,PointAddress,M,100.00000000000,INFOGROUP,0
-120.4695,37.3132,10710051,723994780,MISFIT MEALS,G ST,MERCED,CA,California,95340,2130,44511002,541104,856.00000000000,,000000000,,3.00000000000,,,2,StreetAddress,M,100.00000000000,INFOGROUP,0
-120.4695,37.3149,11878314,739128126,LORRONCO FOODS INC,G ST,MERCED,CA,California,95340,2130,44511003,541105,856.00000000000,,000000000,,3.00000000000,,,2,StreetAddress,M,100.00000000000,INFOGROUP,0
-120.4557,37.3002,94422,103781886,ELTAREB MARKET,STRETCH RD,MERCED,CA,California,95340,4136,44511003,541105,856.00000000000,,000000000,,3.00000000000,,,2,PointAddress,M,100.00000000000,INFOGROUP,0
-120.4314,37.2933,2653585,404135654,DOLLAR & MORE INC,CITADEL AVE,MERCED,CA,California,95341,8231,44511003,541105,286.00000000000,,000000000,,1.00000000000,,,2,PointAddress,M,100.00000000000,INFOGROUP,0
-120.4509,37.2948,2740585,404621604,SAM'S FOOD MART 2,YOSEMITE PKWY,MERCED,CA,California,95341,4327,44511003,541105,856.00000000000,,000000000,,3.00000000000,,,2,PointAddress,M,100.00000000000,INFOGROUP,0
-120.454,37.2957,6438210,532515269,HANDI STOP,E 21ST ST,MERCED,CA,California,95340,4256,44511003,541105,856.00000000000,,000000000,,3.00000000000,,,2,PointAddress,M,100.00000000000,INFOGROUP,0
-120.4529,37.2942,7310973,639735703,RANCHO SAN MIGUEL MARKETS,YOSEMITE PKWY,MERCED,CA,California,95341,5214,44511003,541105,22810.00000000000,2,619880172,,80.00000000000,,,7,PointAddress,M,100.00000000000,INFOGROUP,0
-120.4542,37.2948,8835045,711577296,U-SAVE MINIMART,YOSEMITE PKWY,MERCED,CA,California,95341,5213,44511003,541105,856.00000000000,,000000000,,3.00000000000,,,2,PointAddress,M,100.00000000000,INFOGROUP,0
-120.4677,37.331,5744178,448492652,RALEY'S,G ST,MERCED,CA,California,95340,0691,44511003,541105,1426.00000000000,2,453561680,,5.00000000000,i,,4,PointAddress,M,100.00000000000,INFOGROUP,0
-120.3183,37.2905,95330,103854964,BROADWAY MARKET,E BROADWAY ST,PLANADA,CA,California,95365,8239,44511003,541105,1711.00000000000,,000000000,,6.00000000000,,,2,StreetAddress,M,100.00000000000,INFOGROUP,0
-120.323,37.2916,2653591,404135718,AMIGO'S MARKET,GAGE ST,PLANADA,CA,California,95365,8225,44511003,541105,856.00000000000,,000000000,,3.00000000000,,,2,PointAddress,M,100.00000000000,INFOGROUP,0
-120.3211,37.2958,9915683,719439527,SUPERWAY MARKET,E HIGHWAY 140,PLANADA,CA,California,95365,8245,44511001,541101,571.00000000000,,000000000,,2.00000000000,,,2,PointAddress,M,100.00000000000,INFOGROUP,0
-120.321,37.2954,12054031,806186169,EL CAMPO MARKET,E HIGHWAY 140,PLANADA,CA,California,95365,,44511003,541105,286.00000000000,,000000000,,1.00000000000,,,2,StreetName,M,100.00000000000,INFOGROUP,0
-120.2503,37.2295,94036,103750329,RANCHO MARKET,JEFFERSON ST,LE GRAND,CA,California,95333,9766,44511003,541105,1141.00000000000,,000000000,,4.00000000000,,,1,PointAddress,M,100.00000000000,INFOGROUP,0
-120.2467,37.1273,7299231,638679688,SAVE MART,E ROBERTSON BLVD,CHOWCHILLA,CA,California,93610,8540,44511003,541105,19682.00000000000,2,304014038,,70.00000000000,2,,8,StreetAddress,M,100.00000000000,INFOGROUP,0
-120.2509,37.2295,10550430,723263426,AMIGO MARKET,JEFFERSON ST,LE GRAND,CA,California,95333,9768,44511003,541105,571.00000000000,,000000000,,2.00000000000,,,1,StreetAddress,M,100.00000000000,INFOGROUP,0
-119.6886,35.6157,12434317,869615088,VILLAGE MARKET,HWY 46,LOST HILLS,CA,California,93249,,44511003,541105,867.00000000000,,000000000,,3.00000000000,,,1,PointAddress,M,100.00000000000,INFOGROUP,0
-119.6225,35.3074,69042,101058824,MC KITTRICK MARKET,2ND ST,MC KITTRICK,CA,California,93251,,44511001,541101,867.00000000000,,000000000,,3.00000000000,,,1,StreetName,M,100.00000000000,INFOGROUP,0
-119.2844,35.5076,69235,101075356,BUDGET FOOD MART,MESA VERDE AVE,SHAFTER,CA,California,93263,1766,44511003,541105,2312.00000000000,,000000000,,8.00000000000,,,2,PointAddress,M,100.00000000000,INFOGROUP,0
-119.2724,35.5041,69236,101075455,CENTRAL AVENUE FOOD STORE,CENTRAL AVE,SHAFTER,CA,California,93263,2122,44511003,541105,578.00000000000,,000000000,,2.00000000000,,,2,PointAddress,M,100.00000000000,INFOGROUP,0
-119.2752,35.5027,800074,176394484,NINETY SEVEN CENTS STORE,CENTRAL AVE,SHAFTER,CA,California,93263,2022,44511003,541105,289.00000000000,,000000000,,1.00000000000,,,1,PointAddress,M,100.00000000000,INFOGROUP,0
-119.6239,35.3056,873438,208842260,33 & E MINI MARKET,E ST,MC KITTRICK,CA,California,93251,,44511001,541101,289.00000000000,,000000000,,1.00000000000,,,1,StreetName,M,100.00000000000,INFOGROUP,0
-119.4685,35.4007,1341848,258331396,FAMILY FOOS MART,E 1ST ST,BUTTONWILLOW,CA,California,93206,,44511003,541105,867.00000000000,,000000000,,3.00000000000,,,2,PointAddress,M,100.00000000000,INFOGROUP,0
-119.278,35.4979,1522341,308625870,LA FIESTA LATINA MARKET,S SHAFTER AVE,SHAFTER,CA,California,93263,2638,44511003,541105,2312.00000000000,,000000000,,8.00000000000,,,3,PointAddress,M,100.00000000000,INFOGROUP,0
-119.6048,35.5037,2179489,401446762,SPICER CITY MARKET & DELI INC,MAIN DRAIN RD,BUTTONWILLOW,CA,California,93206,9509,44511003,541105,578.00000000000,,000000000,,2.00000000000,,,2,StreetAddress,M,100.00000000000,INFOGROUP,0
-119.2724,35.5041,5649921,440374317,JIFFYS STORE,CENTRAL AVE,SHAFTER,CA,California,93263,2122,44511003,541105,578.00000000000,,000000000,,2.00000000000,,,2,PointAddress,M,100.00000000000,INFOGROUP,0
-119.2787,35.4929,7581535,665781548,LA FAVORITA MARKET,S SHAFTER AVE,SHAFTER,CA,California,93263,2621,44511003,541105,578.00000000000,,000000000,,2.00000000000,,,1,PointAddress,M,100.00000000000,INFOGROUP,0
-119.2647,35.5002,11346690,733144630,MAYA'S FOOD CONCEPT,E LERDO HWY,SHAFTER,CA,California,93263,2410,44511002,541104,867.00000000000,,000000000,,3.00000000000,,,1,PointAddress,M,100.00000000000,INFOGROUP,0
-119.2526,35.3839,11391459,734080612,SUKHSANAM MARKET,SIDDING RD,BAKERSFIELD,CA,California,93314,9597,44511001,541101,867.00000000000,,000000000,,3.00000000000,,,3,PointAddress,M,100.00000000000,INFOGROUP,0
-119.2795,35.5061,12819676,947192944,APPLE MARKET,N CENTRAL VALLEY HWY,SHAFTER,CA,California,93263,1961,44511003,541105,13290.00000000000,,000000000,,46.00000000000,,,5,PointAddress,M,100.00000000000,INFOGROUP,0
-119.2613,35.471,12847894,951136696,COLONY MARKET,BEECH AVE,SHAFTER,CA,California,93263,2901,44511003,541105,578.00000000000,,000000000,,2.00000000000,,,1,PointAddress,M,100.00000000000,INFOGROUP,0
-119.6501,35.6157,2620676,403939915,PANNU STAR MART,BUFORD ST,LOST HILLS,CA,California,93249,,44511001,541101,578.00000000000,,000000000,,2.00000000000,,,2,PointAddress,M,100.00000000000,INFOGROUP,0
-119.3355,35.5934,69678,101111813,EL PUEBLO MARKET,E ST,WASCO,CA,California,93280,1929,44511003,541105,7512.00000000000,,000000000,,26.00000000000,,,5,PointAddress,M,100.00000000000,INFOGROUP,0
-119.3369,35.5873,69693,101112571,JOE'S MARKET,POSO DR,WASCO,CA,California,93280,2639,44511003,541105,578.00000000000,,000000000,,2.00000000000,,,1,PointAddress,M,100.00000000000,INFOGROUP,0
-119.3385,35.6013,69699,101113066,NATIONAL SUPER MARKET,HIGHWAY 46,WASCO,CA,California,93280,,44511003,541105,6645.00000000000,,000000000,,23.00000000000,,,6,PointAddress,M,100.00000000000,INFOGROUP,0
-119.3342,35.5873,1511629,307183723,J & J MARKET,F ST,WASCO,CA,California,93280,2352,44511003,541105,1156.00000000000,,000000000,,4.00000000000,,,2,PointAddress,M,100.00000000000,INFOGROUP,0
-119.337,35.594,3736911,418778704,LA CANASTA,7TH ST,WASCO,CA,California,93280,1933,44511003,541105,4334.00000000000,,000000000,,15.00000000000,,,4,PointAddress,M,100.00000000000,INFOGROUP,0
-119.3342,35.5873,4747006,432416978,STEVE SUN MARKET INC,F ST,WASCO,CA,California,93280,2352,44511001,541101,867.00000000000,,000000000,,3.00000000000,,,1,PointAddress,M,100.00000000000,INFOGROUP,0
-119.3396,35.5946,6881400,591192950,FIESTA LATINA MARKET,7TH ST,WASCO,CA,California,93280,1802,44511003,541105,2312.00000000000,,000000000,,8.00000000000,,,3,PointAddress,M,100.00000000000,INFOGROUP,0
-119.34,35.6019,7273861,634423339,WASCO GAS,HIGHWAY 46,WASCO,CA,California,93280,1385,44511003,541105,578.00000000000,,000000000,,2.00000000000,,,2,PointAddress,M,100.00000000000,INFOGROUP,0
